ain,PRIMARY_NA,FRS_FACILI,REGISTRY_I,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,count,,X,Y
5118010012,MIXOGRAFIA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065723177,1.10E+11,1419 E ADAMS BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 13:51:00,,,CA-ENVIROVIEW,STATE MASTER,,,8412,MUSEUMS AND ART GALLERIES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1109,,-118.24794,34.01583
5116027011,MJ HERNANDEZ MECHANIC REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066455990,1.10E+11,1862 E 41ST PL # C,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:34:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1110,,-118.23983,34.00673
5126011900,MOBIL #11-HOQ,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065092900,1.10E+11,419 WASHINGTON BLVD W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90015,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/10/2015 9:05:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1111,,-118.27031,34.03397
6005008035,MOBIL #11-KAA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066099171,1.10E+11,254 SLAUSON AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:52:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1112,,-118.27788,33.98884
5037001024,MOBIL #11-LVC (FORMER),http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065487280,1.10E+11,1355 MARTIN LUTHER KING BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/13/2015 10:26:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1113,,-118.29983,34.01117
6011008029,MOBIL #17-574,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065152319,1.10E+11,303 FLORENCE AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/10/2015 9:33:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1114,,-118.2689872,33.97493799
5123018030,MOBIL #18-BV7,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066634798,1.10E+11,2620 FIGUEROA ST.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:28:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1115,,-118.27603,34.02745
6035032029,MOBIL #18-KWL (FORMER #11-KWL),http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065636315,1.10E+11,1803 MANCHESTER AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,35,6.04E+13,18070104,9,STATIONARY,,10/13/2015 12:44:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1116,,-118.30939,33.96027
5128010026,MOBIL - LYNCHNA NOEL,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065629733,1.10E+11,400 ADAMS BLVD E,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 12:40:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1117,,-118.26533,34.02305
6088001030,MOBIL 18-G4Y,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066608380,1.10E+11,11400 VERMONT AVE. S.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90044,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:19:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1118,,-118.2913515,33.93066934
6037015028,MOBIL 18-K1R,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066825289,1.10E+11,1406 MANCHESTER AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 13:51:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1119,,-118.3006,33.95967
5111009035,MOBIL 18-KQW,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065964941,1.10E+11,315 VERNON AVE W,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:13:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1120,,-118.27876,34.0041
5055001040,MOBIL OIL CORP J1C,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002620021,1.10E+11,2202 S VERMONT,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:54:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1121,,-118.29124,34.03575
5111009035,MOBIL SERVICE STATION #00KQW,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066233533,1.10E+11,315 W VERNON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:33:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1122,,-118.27876,34.0041
6035032029,MOBIL SERVICE STATION #00KWL,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065024253,1.10E+11,1803 W MANCHESTER AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,35,6.04E+13,18070104,9,STATIONARY,,10/10/2015 8:27:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1123,,-118.30939,33.96027
6005008035,MOBIL SERVICE STATION #11097,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066568253,1.10E+11,254 W SLAUSON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:06:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1124,,-118.27788,33.98884
5073030066,MODERN AUTO CENTER,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066047183,1.10E+11,2021 S WESTERN AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90018,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 9:38:00,,,CA-ENVIROVIEW,STATE MASTER,,,7532,"TOP, BODY, AND UPHOLSTERY REPAIR SHOPS AND PAINT SHOPS",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1125,,-118.30941,34.03797
6007015024,MODERN DOMESTIC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066593537,1.10E+11,6822 S MCKINLEY AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:15:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1126,,-118.26115,33.9776
6028025001,MODERN DRIVE IN CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002759319,1.10E+11,1101 E FIRESTONE BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:58:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1127,,-118.2560588,33.9603711
5003035018,MODERN FAUCET MANUFACTURING CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000473210,1.10E+11,1700 EAST 58TH STREET,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/31/2015 12:24:00,,"EIS, RCRAINFO, TRIS","HAZARDOUS AIR POLLUTANT MAJOR, SQG, TRI REPORTER","332900, 332919, 332999","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING., OTHER METAL VALVE AND PIPE FITTING MANUFACTURING.",3432,PLUMBING FIXTURE FITTINGS AND TRIM,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1128,,-118.3070075,33.98959847
6007011011,MODINE AFTERMARKET HOLDINGS INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000473201,1.10E+11,6309 S. CENTRAL AVE.,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,2/26/2016 15:48:00,,"BR, RCRAINFO, SEMS, TRIS","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, SUPERFUND (NON-NPL), TRI REPORTER",336399,ALL OTHER MOTOR VEHICLE PARTS MANUFACTURING.,3714,MOTOR VEHICLE PARTS AND ACCESSORIES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1129,,-118.25692,33.98265
5124027016,MOM'S CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065026938,1.10E+11,2520 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/10/2015 8:29:00,,,CA-ENVIROVIEW,STATE MASTER,,,7216,"DRYCLEANING PLANTS, EXCEPT RUG CLEANING",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1130,,-118.2754388,34.0286405
6004022034,MONICA CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110008283909,1.10E+11,6221 1/2  S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:08:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,COMMERCIAL VENDOR,ADDRESS MATCHING-HOUSE NUMBER,150,PLANT ENTRANCE (GENERAL),NAD83,,1131,,-118.282852,33.98274853
6004022034,MONICA'S CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066047717,1.10E+11,6221 1/2 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,,,,9,STATIONARY,,10/14/2015 9:38:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,,,,,NAD83,,1132,,-118.2828553,33.98272188
5128023035,MONTES DE OCA AUTO PARTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110033206162,1.10E+11,2731 SOUTH CENTRAL AVENUE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011-,,,,,31,6.04E+13,18070104,9,STATIONARY,SOUTH CENTRAL AVENUE EAST 27TH STREET,2/28/2008 15:17:00,12/29/2014 17:08:00,,UORS,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1133,,-118.2558187,34.01702207
5018025025,MORALES ENGINE REBUILDING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065723916,1.10E+11,4815 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,33,6.04E+13,18070105,9,STATIONARY,,10/13/2015 13:52:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1134,,-118.28309,33.99903
6023013005,MORENO AUTO PARTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002940293,1.10E+11,7523 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001,,,,,39,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,10/13/2015 12:43:00,,"CA-ENVIROVIEW, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1135,,-118.2565915,33.97138006
6006025032,MORRIS AUTO BODY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066034954,1.10E+11,6000 S SAN PEDRO,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:35:00,,,CA-ENVIROVIEW,STATE MASTER,,,7500,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1136,,-118.26934,33.98494
6030029017,MORRIS GARAGE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066048636,1.10E+11,8301 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:39:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1137,,-118.26546,33.9636
5106005009,MORRIS PAUL B CO INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002650792,1.10E+11,1804 E VERNON AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90058-1521,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,3/5/2013 9:59:00,,"ICIS, RCRAINFO","FORMAL ENFORCEMENT ACTION, SQG",,,3429,"HARDWARE, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1138,,-118.24076,34.00359
6017009004,MORRIS SERVICE CT.,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110061019393,1.10E+11,7415 S. WESTERN AVENUE,,LOS ANGELES,LOS ANGELES,,CA,,,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,9/24/2014 17:49:00,10/15/2015 7:26:00,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1139,,-118.30933,33.97217
5126003025,MOTOR VILLAGE LA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065262771,1.10E+11,2025 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/10/2015 10:21:00,,,CA-ENVIROVIEW,STATE MASTER,,,5511,MOTOR VEHICLE DEALERS (NEW AND USED),FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1140,,-118.27382,34.03263
5002008037,MR TS CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002736905,1.10E+11,1358 E 54 ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 18:15:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1141,,-118.29985,33.99307
5101002900,MTA AVALON FACILITY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110038754782,1.10E+11,5413 AVALON BLVD,,LOS ANGELES,YOLO,6113,CA,CALIFORNIA,USA,90011,,,,,31,6.04E+13,18070105,9,BROWNFIELDS SITE,,6/25/2009 10:56:00,9/25/2014 6:15:00,,ACRES,BROWNFIELDS PROPERTY,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1142,,-118.2653708,33.99293425
5052032010,MURPHY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066625272,1.10E+11,2126 W ADAMS BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90018,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:25:00,,,CA-ENVIROVIEW,STATE MASTER,,,1311,CRUDE PETROLEUM AND NATURAL GAS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1143,,-118.31252,34.03187
5131004003,NAPA AUTO PARTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065743413,1.10E+11,825 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90021,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 14:05:00,,,CA-ENVIROVIEW,STATE MASTER,,,5013,MOTOR VEHICLE SUPPLIES AND NEW PARTS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1144,,-118.2536338,34.02613251
5054030040,NASA RECYCLING ALEXANDER SALVATIERRA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110046432623,1.10E+11,2664 S BUDLONG AVE,APT NO 10,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,9/17/2012 14:54:00,3/28/2014 21:22:00,,RCRAINFO,OTHER HAZARDOUS WASTE ACTIVITIES,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1145,,-118.29554,34.03083
6007018021,NATIONAL DRUM INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002633543,1.10E+11,6493 STANFORD AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,4/14/2015 21:25:00,,"EIS, RCRAINFO","HAZARDOUS AIR POLLUTANT MAJOR, UNSPECIFIED UNIVERSE",332439,OTHER METAL CONTAINER MANUFACTURING.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1146,,-118.26344,33.98017
5104028025,"NATIONAL RESOURCES, INC",http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009556587,1.10E+11,5721 S COMPTON AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:07:00,,RCRAINFO,TRANSPORTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1147,,-118.24809,33.99048
5104028025,NATIONAL SANDBLASTING CO INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064931025,1.10E+11,7101 S MC KINLEY AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,,,,9,STATIONARY,,10/10/2015 7:36:00,,,CA-ENVIROVIEW,STATE MASTER,,,3470,,,,,,NAD83,,1148,,-118.24809,33.99048
5075006002,NATIONWIDE COLLISIONNA INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065395977,1.10E+11,1312 S DEWEY AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90006,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 8:14:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1149,,-118.2957227,34.04687284
6007016004,NATL SANDBLASTING CO INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110058355239,1.10E+11,7101-7105 S MCKINLEY AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,4/6/2014 23:14:00,4/14/2015 22:36:00,,EIS,AIR EMISSIONS CLASSIFICATION UNKNOWN,332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING.",,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1150,,-118.26177,33.97577
5037028902,NATURAL HISTORY MUSEUM LA CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002807437,1.10E+11,900 EXPOSITION BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/20/2010 14:52:00,,"BR, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, LQG",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1151,,-118.2893585,34.01801034
5104026006,NAVARRO PROPERTY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110033611358,1.10E+11,1250-1256 EAST 57TH STREET,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011-4823,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/18/2008 1:41:00,9/25/2014 6:15:00,,DTSC-ENVIROSTOR,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1152,,-118.25292,33.99085
5116027009,NAYARIT AUTO WRECKING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066189975,1.10E+11,1850 E 41ST PL,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:22:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1153,,-118.24009,34.00673
6004032002,NAYARIT MUFFLERS & TIRES,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066760106,1.10E+11,5832 S HOOVER ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90044,,,,,35,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:55:00,,,CA-ENVIROVIEW,STATE MASTER,,,7500,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1154,,-118.28669,33.98868
6023004025,NCH MOTORS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066760197,1.10E+11,922 E FLORENCE AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:55:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1155,,-118.25758,33.97449
