ain,Name,descriptio,cat1,cat2,cat3,addrln1,addrln2,city,state,zip,hours,phones,url,email,info1,info2,link,org_name,X,Y
6019016007,Vermont Village Community Development Corporation Inc - Families Learning To Interact Positively (FLIP),"The agency provides substance abuse services to adolescents, age 12 to 17.",Health and Mental Health,Substance Abuse Programs,,7901 S Vermont Ave,Crenshaw Christian Center,Los Angeles,CA,90044,"Monday through Friday, 8:00am to 8:00pm","Service/Intake and Administration (323) 758-3777 Ext.4623,  FAX (323) 751-2452,  Service/Intake (323) 758-3777 Ext.2324 , Ext. 4175",,,,,http://egis3.lacounty.gov/lms/?p=71882,Vermont Village Community Development Corporation Inc - Families Learning To Interact Positively (FLIP),-118.2919897,33.96790012
6019016007,Vermont Village Community Development Corporation Inc - Families Learning To Interact Positively (FLIP),"The agency provides substance abuse services to adolescents, age 12 to 17.",Social Services,Child Care,,7901 S Vermont Ave,Crenshaw Christian Center,Los Angeles,CA,90044,"Monday through Friday, 8:00am to 8:00pm","Service/Intake and Administration (323) 758-3777 Ext.4623,  FAX (323) 751-2452,  Service/Intake (323) 758-3777 Ext.2324 , Ext. 4175",,,,,http://egis3.lacounty.gov/lms/?p=71882,Vermont Village Community Development Corporation Inc - Families Learning To Interact Positively (FLIP),-118.2919897,33.96790012
6071020001,Watts Labor Community Action Committee (WLCAC) - Bradley Multipurpose Senior Citizen Center,The center provides nutrition programs and services for older adults age 60 years and older who live in the 8th and in the upper portion of the 15th Council Districts of South Central Los Angeles.,Social Services,Senior Services,,10957 S. Central Ave.,,Los Angeles,CA,90059,"Center hours are Monday through Friday, 9:00am to 3:30pm","Service/Intake and Administration (323) 923-2755 , (323) 923 - 2761",www.wlcac.org,,,,http://egis3.lacounty.gov/lms/?p=58491,,-118.2544042,33.93559097
6071020001,Watts Labor Community Action Committee (WLCAC) - Bradley Multipurpose Senior Citizen Center,The center provides nutrition programs and services for older adults age 60 years and older who live in the 8th and in the upper portion of the 15th Council Districts of South Central Los Angeles.,Social Services,Senior Services,Meals,10957 S. Central Ave.,,Los Angeles,CA,90059,"Center hours are Monday through Friday, 9:00am to 3:30pm","Service/Intake and Administration (323) 923-2755 , (323) 923 - 2761",www.wlcac.org,,,,http://egis3.lacounty.gov/lms/?p=58491,,-118.2544058,33.93556993
5122014907,Los Angeles County Department Of Public Health - Sexually Transmitted Disease Program,The program provides public health education and referrals related to sexually transmitted diseases all residents of Los Angeles.,Health and Mental Health,Public Health Programs,,2615 S. Grand Ave.,,Los Angeles,CA,90007,"Monday through Friday, 7:30am to 5:00pm","FAX (213) 749-9606, General Information Service/Intake and Administration (213) 744-3070, STD/HIV English and Spanish Hotline Service/Intake and Hotline (800) 758-0880",lapublichealth.org/std,,,,http://egis3.lacounty.gov/lms/?p=60480,lapublichealth.org/std,-118.2725129,34.02636612
5109002049,Holy Cross Center,,Community Groups,Churches,,4714 S. Main St.,,Los Angeles,CA,90037,,"(323) 234 - 5984
",,,,,http://egis3.lacounty.gov/lms/?p=68617,Holy Cross Center,-118.2737552,34.00067873
5058009041,Los Angeles Metropolitan Medical Center,The medical center provides hospital services and health education for people of all ages in Los Angeles County.,Health and Mental Health,Mental Health Counseling,,2231 S. Western Ave.,,Los Angeles,CA,90018,24 hours a day,"Psychiatric Intake Service/Intake (800) 787-4357, Main hospital Service/Intake (323) 730-7300,  Administrative (323) 730-7342",www.lammc.com,,,,http://egis3.lacounty.gov/lms/?p=639,,-118.3092377,34.03544292
5058009041,Los Angeles Metropolitan Medical Center,The medical center provides hospital services and health education for people of all ages in Los Angeles County.,Health and Mental Health,Health Education and Counseling,,2231 S. Western Ave.,,Los Angeles,CA,90018,24 hours a day,"Psychiatric Intake Service/Intake (800) 787-4357, Main hospital Service/Intake (323) 730-7300,  Administrative (323) 730-7342",www.lammc.com,,,,http://egis3.lacounty.gov/lms/?p=639,,-118.3092377,34.03544292
5058009041,Los Angeles Metropolitan Medical Center,The medical center provides hospital services and health education for people of all ages in Los Angeles County.,Health and Mental Health,Hospitals and Medical Centers,911 Receiving,2231 S. Western Ave.,,Los Angeles,CA,90018,24 hours a day,"Psychiatric Intake Service/Intake (800) 787-4357, Main hospital Service/Intake (323) 730-7300,  Administrative (323) 730-7342",www.lammc.com,,,,http://egis3.lacounty.gov/lms/?p=639,,-118.3092377,34.03544292
5113007907,Kedren Community Mental Health Center,,Health and Mental Health,Mental Health Centers,,"4211 S. Avalon Blvd.,",,Los Angeles,CA,90011,,323 233-0425,,,,,http://egis3.lacounty.gov/lms/?p=68282,Kedren Community Mental Health Center,-118.2669399,34.00738012
5113007907,Kedren Community Mental Health Center,,Health and Mental Health,Mental Health Programs,,"4211 S. Avalon Blvd.,",,Los Angeles,CA,90011,,323 233-0425,,,,,http://egis3.lacounty.gov/lms/?p=68282,Kedren Community Mental Health Center,-118.2669399,34.00738012
5113007907,Kedren Community Mental Health Center,,Health and Mental Health,Mental Health Counseling,,"4211 S. Avalon Blvd.,",,Los Angeles,CA,90011,,323 233-0425,,,,,http://egis3.lacounty.gov/lms/?p=68282,Kedren Community Mental Health Center,-118.2669399,34.00738012
5113007907,Kedren Community Mental Health Center,,Health and Mental Health,Mental Health Centers,NGA,"4211 S. Avalon Blvd.,",,Los Angeles,CA,90011,,323 233-0425,,,,,http://egis3.lacounty.gov/lms/?p=68282,Kedren Community Mental Health Center,-118.2669399,34.00738012
5035024002,Portals Community Connections,,Health and Mental Health,Mental Health Centers,,3881 S. Wetern Avenue,,Los Angeles,CA,90062,,323 290 - 4357,,,,,http://egis3.lacounty.gov/lms/?p=68286,Portals Portals Community Connections,-118.3090504,34.01512002
5035024002,Portals Community Connections,,Health and Mental Health,Mental Health Programs,,3881 S. Wetern Avenue,,Los Angeles,CA,90062,,323 290 - 4357,,,,,http://egis3.lacounty.gov/lms/?p=68286,Portals Portals Community Connections,-118.3090504,34.01512002
5035024002,Portals Community Connections,,Health and Mental Health,Mental Health Counseling,,3881 S. Wetern Avenue,,Los Angeles,CA,90062,,323 290 - 4357,,,,,http://egis3.lacounty.gov/lms/?p=68286,Portals Portals Community Connections,-118.3090504,34.01512002
6006029001,Special Services for Groups (SSG) Weber Community Center,,Health and Mental Health,Mental Health Centers,,5849 Crocker St.,,Los Angeles,CA,90011,,323 731-3534,,,,,http://egis3.lacounty.gov/lms/?p=68300,Special Services for Groups (SSG) Weber Community Center,-118.2686567,33.98843898
6006029001,Special Services for Groups (SSG) Weber Community Center,,Health and Mental Health,Mental Health Programs,,5849 Crocker St.,,Los Angeles,CA,90011,,323 731-3534,,,,,http://egis3.lacounty.gov/lms/?p=68300,Special Services for Groups (SSG) Weber Community Center,-118.2686594,33.98848805
6006029001,Special Services for Groups (SSG) Weber Community Center,,Health and Mental Health,Mental Health Counseling,,5849 Crocker St.,,Los Angeles,CA,90011,,323 731-3534,,,,,http://egis3.lacounty.gov/lms/?p=68300,Special Services for Groups (SSG) Weber Community Center,-118.2686593,33.9884558
6013023046,University Muslim Medical Association Community Clinic (UMMA),The agency provides adult and pediatric primary care health services for low-income residents of South Los Angeles.,Health and Mental Health,Hospitals and Medical Centers,,711 W Florence Ave,,Los Angeles,CA,90044,"Monday through Saturday, 8:30am to 5:00pm","Service/Intake (323) 789-5610,  FAX (323) 789-5616,  Administrative (323) 967-0375",www.ummaclinic.org,,,,http://egis3.lacounty.gov/lms/?p=70947,University Muslim Medical Association Community Clinic (UMMA),-118.2864558,33.97480273
6013023046,University Muslim Medical Association Community Clinic (UMMA),The agency provides adult and pediatric primary care health services for low-income residents of South Los Angeles.,Health and Mental Health,Health Clinics,,711 W Florence Ave,,Los Angeles,CA,90044,"Monday through Saturday, 8:30am to 5:00pm","Service/Intake (323) 789-5610,  FAX (323) 789-5616,  Administrative (323) 967-0375",www.ummaclinic.org,,,,http://egis3.lacounty.gov/lms/?p=70947,University Muslim Medical Association Community Clinic (UMMA),-118.2864558,33.97480273
6013023046,University Muslim Medical Association Community Clinic (UMMA),The agency provides adult and pediatric primary care health services for low-income residents of South Los Angeles.,Health and Mental Health,Health Screening and Testing,,711 W Florence Ave,,Los Angeles,CA,90044,"Monday through Saturday, 8:30am to 5:00pm","Service/Intake (323) 789-5610,  FAX (323) 789-5616,  Administrative (323) 967-0375",www.ummaclinic.org,,,,http://egis3.lacounty.gov/lms/?p=70947,University Muslim Medical Association Community Clinic (UMMA),-118.2864558,33.97480273
6013023046,University Muslim Medical Association Community Clinic (UMMA),The agency provides adult and pediatric primary care health services for low-income residents of South Los Angeles.,Health and Mental Health,Public Health Programs,,711 W Florence Ave,,Los Angeles,CA,90044,"Monday through Saturday, 8:30am to 5:00pm","Service/Intake (323) 789-5610,  FAX (323) 789-5616,  Administrative (323) 967-0375",www.ummaclinic.org,,,,http://egis3.lacounty.gov/lms/?p=70947,University Muslim Medical Association Community Clinic (UMMA),-118.2864558,33.97480273
6013023046,University Muslim Medical Association Community Clinic (UMMA),The agency provides adult and pediatric primary care health services for low-income residents of South Los Angeles.,Health and Mental Health,Immunization,,711 W Florence Ave,,Los Angeles,CA,90044,"Monday through Saturday, 8:30am to 5:00pm","Service/Intake (323) 789-5610,  FAX (323) 789-5616,  Administrative (323) 967-0375",www.ummaclinic.org,,,,http://egis3.lacounty.gov/lms/?p=70947,University Muslim Medical Association Community Clinic (UMMA),-118.2864558,33.97480273
6065019041,Watts Health Center,,Health and Mental Health,Health Centers,,10300 Compton Avenue,,Los Angeles,CA,90002,,(323) 357 6541,,,,,http://egis3.lacounty.gov/lms/?p=72071,Watts Health Center,-118.2460452,33.94291052
6065019041,Watts Health Center,,Health and Mental Health,Health Clinics,,10300 Compton Avenue,,Los Angeles,CA,90002,,(323) 357 6541,,,,,http://egis3.lacounty.gov/lms/?p=72071,Watts Health Center,-118.2460451,33.94286845
6065019041,Watts Health Center,,Health and Mental Health,Health Education and Counseling,,10300 Compton Avenue,,Los Angeles,CA,90002,,(323) 357 6541,,,,,http://egis3.lacounty.gov/lms/?p=72071,Watts Health Center,-118.2460449,33.94281517
6065019041,Watts Health Center,,Health and Mental Health,Health Screening and Testing,,10300 Compton Avenue,,Los Angeles,CA,90002,,(323) 357 6541,,,,,http://egis3.lacounty.gov/lms/?p=72071,Watts Health Center,-118.2460414,33.94275909
6065019041,Watts Health Center,,Health and Mental Health,Immunization,,10300 Compton Avenue,,Los Angeles,CA,90002,,(323) 357 6541,,,,,http://egis3.lacounty.gov/lms/?p=72071,Watts Health Center,-118.2460412,33.94271141
5036009901,LA County Department Of Public Health - Dr. Ruth Temple Health Center,The agency provides health services for people of all ages in Los Angeles County.,Health and Mental Health,Health Centers,,3834 S. Western Ave.,,Los Angeles,CA,90062,"Monday through Friday, 8:00am to 5:00pm","STD information and PH hours Information Only (323) 730-3576, Appointments Service/Intake (323) 730-1920, Public Health Clinic Service/Intake (323) 730-3507",,,,,http://egis3.lacounty.gov/lms/?p=962,LA County Department of Public Health,-118.3087184,34.01623438
5036009901,LA County Department Of Public Health - Dr. Ruth Temple Health Center,The agency provides health services for people of all ages in Los Angeles County.,Health and Mental Health,Health Education and Counseling,,3834 S. Western Ave.,,Los Angeles,CA,90062,"Monday through Friday, 8:00am to 5:00pm","STD information and PH hours Information Only (323) 730-3576, Appointments Service/Intake (323) 730-1920, Public Health Clinic Service/Intake (323) 730-3507",,,,,http://egis3.lacounty.gov/lms/?p=962,LA County Department of Public Health,-118.3087183,34.01622106
5036009901,LA County Department Of Public Health - Dr. Ruth Temple Health Center,The agency provides health services for people of all ages in Los Angeles County.,Health and Mental Health,Health Screening and Testing,,3834 S. Western Ave.,,Los Angeles,CA,90062,"Monday through Friday, 8:00am to 5:00pm","STD information and PH hours Information Only (323) 730-3576, Appointments Service/Intake (323) 730-1920, Public Health Clinic Service/Intake (323) 730-3507",,,,,http://egis3.lacounty.gov/lms/?p=962,LA County Department of Public Health,-118.3087203,34.01628416
5036009901,LA County Department Of Public Health - Dr. Ruth Temple Health Center,The agency provides health services for people of all ages in Los Angeles County.,Health and Mental Health,Public Health Programs,,3834 S. Western Ave.,,Los Angeles,CA,90062,"Monday through Friday, 8:00am to 5:00pm","STD information and PH hours Information Only (323) 730-3576, Appointments Service/Intake (323) 730-1920, Public Health Clinic Service/Intake (323) 730-3507",,,,,http://egis3.lacounty.gov/lms/?p=962,LA County Department of Public Health,-118.3087187,34.01633184
5036009901,LA County Department Of Public Health - Dr. Ruth Temple Health Center,The agency provides health services for people of all ages in Los Angeles County.,Health and Mental Health,Immunization,,3834 S. Western Ave.,,Los Angeles,CA,90062,"Monday through Friday, 8:00am to 5:00pm","STD information and PH hours Information Only (323) 730-3576, Appointments Service/Intake (323) 730-1920, Public Health Clinic Service/Intake (323) 730-3507",,,,,http://egis3.lacounty.gov/lms/?p=962,LA County Department of Public Health,-118.308718,34.01634867
